ID_ATIV_ECON_ESTABELECIMENTO,DESCRICAO_CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,NOME_LOGRADOURO,NUMERO_IMOVEL,COMPLEMENTO,NOME_BAIRRO,NOME,NOME_FANTASIA,GEOMETRIA,CDB2025_Participante
415241,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",16-08-2023,SIM,PROFESSOR MARIO WERNECK,1360,LOJA 331,BURITIS,BOSQUE OPERACOES DE ALIMENTACAO LTDA,,POINT (-43.96470054 -19.96869400),Não
419325,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",11-09-2023,SIM,SAPUCAI,277,,FLORESTA,MAZO E MACEDO LTDA,ROUTE 277,POINT (-43.93217711 -19.91611493),Não
414949,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",14-08-2023,NÃO,JOAQUIM CLEMENTE,162,,FLORAMAR,51.804.832 THIAGO DA ROCHA SILVA,RESENHA DA NORTE BH,POINT (-43.93235465 -19.84149299),Não
415264,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",16-08-2023,NÃO,DO CERCADINHO,2330,,VENTOSA,51.835.153 LUAN NUNES DE ALMEIDA,,POINT (-43.97213994 -19.95299497),Não
416239,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",22-08-2023,NÃO,OURO FINO,452,,CRUZEIRO,51.909.799 HILTON ADRIANO ALMEIDA FONSECA,,POINT (-43.92593844 -19.94187670),Não
414978,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",14-08-2023,NÃO,TALES,30,,NAZARE,51.807.293 GUILHERME MARIO COSTA,NAZARES BAR,POINT (-43.89856590 -19.84896217),Não
416903,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",25-08-2023,SIM,MG CINCO,1069,LETRA: c,GOIANIA,ESPACO PERFEITO TOP LTDA,ESPACO PERFEITO,POINT (-43.90342898 -19.87337538),Não
417205,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",28-08-2023,NÃO,PEDRO BOTELHO,48,,LAJEDO,51.982.292 RENATO PEREIRA DA ROCHA,ESPETO BAR TUPI,POINT (-43.91392313 -19.83508815),Não
414357,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",09-08-2023,SIM,DOS PAMPAS,638,LOJA LOJA 5,PRADO,51.756.157 RAPHAELA LINARDI AGUIAR,OFICINA SANDUICHE DO PEQUENO,POINT (-43.96365030 -19.91954594),Não
415006,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",15-08-2023,NÃO,RIO GRANDE DO SUL,604,,BARRO PRETO,GLEISON MAXWELL NEVES DOS SANTOS,CAFE SOCIETY,POINT (-43.94630794 -19.92158516),Não
418189,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",01-09-2023,NÃO,JOSE BASILIO,22,,PARQUE SAO JOSE,52.049.529 SILVIA ROSA DE SOUZA,PETISQUEIRA JARDIM,POINT (-43.98094342 -19.96651223),Não
414385,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",10-08-2023,NÃO,URSULA PAULINO,2495,,ESTRELA DO ORIENTE,ARENA TERCEIRO TEMPO LTDA,,POINT (-43.99205475 -19.96789689),Não
415021,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",15-08-2023,NÃO,OSCAR GALDINO,47,,MANGUEIRAS,51.813.493 ALEX PAULO DE OLIVEIRA,BIRULEY,POINT (-44.03427949 -20.01397990),Não
416300,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",23-08-2023,SIM,DOUTOR BENEDITO XAVIER,1800,,AARAO REIS,51.916.095 ADILSON ALVES MARTINS,REI DO TIRAGOSTO,POINT (-43.92105159 -19.84893998),Não
415364,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",17-08-2023,SIM,ANTONIO DE ALBUQUERQUE,473,LOJA: 473,SAVASSI,PRACA DA SAVASSI RESTAURANTE LTDA,PRACAVASSI,POINT (-43.93499201 -19.93839281),Não
425598,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",20-10-2023,SIM,SALAMANCA,880,,EUROPA,52.605.752 JENNIFER SOARES DE OLIVEIRA,VARANDINHA,POINT (-43.96129863 -19.80140289),Não
105089,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",09-11-2016,SIM,CLARA NUNES,748,,RENASCENCA,ALPES BAR E RESTAURANTE LTDA,BAR DO HELMIO II,POINT (-43.93988176 -19.88459835),Não
104214,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",24-10-2016,NÃO,CRISTOVAO COLOMBO,519,SALA 307,SAVASSI,PHOSFORO PRODUCAO DE EVENTOS LTDA,,POINT (-43.93718923 -19.93586309),Não
105250,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",11-11-2016,NÃO,JOAO ROLLA FILHO,429,,DIAMANTE,ANDRE DA SILVA XAVIER 10601638611,MDP HALL,POINT (-44.02112833 -19.99594172),Não
104066,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",20-10-2016,SIM,HENFIL,84,,SANTA TEREZINHA,PP OLIVEIRA ESPETERIA,SAFARI ESPETERIA,POINT (-44.00920221 -19.87659162),Não
270791,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",23-09-2020,NÃO,BATISTA CARNEIRO,117,,SALGADO FILHO,38.730.553 RICARDO COSTA ARAUJO,RCOSTA COMERCIO E SERVICOS,POINT (-43.98362504 -19.93819185),Não
430375,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",22-11-2023,SIM,CRISTIANO MACHADO,1388,,SAGRADA FAMILIA,LOIRINHO BEER LTDA,LOIRINHO BEER,POINT (-43.92740533 -19.89728412),Não
430078,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",20-11-2023,NÃO,MELRO,66,,GOIANIA,52.937.974 NEY MAX BIANQUE LIMA,,POINT (-43.89784854 -19.86834800),Não
430434,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",22-11-2023,NÃO,GASTAO DA COSTA PINHEIRO,371,LOJA 4,JARDIM GUANABARA,52.962.186 GRAZIELLE CRISTINA AMORIM HILARINO,,POINT (-43.93656783 -19.83070619),Não
433378,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",12-12-2023,NÃO,MIGUEL GOMES DA COSTA,155,,MANTIQUEIRA,53.177.128 KEVIM NOLASCO PEREIRA NUNES,,POINT (-43.98003505 -19.78332748),Não
433779,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",14-12-2023,SIM,TENENTE DURVAL,103,,SANTA TEREZA,MPA PARTICIPACOES E EVENTOS LTDA,,POINT (-43.91522050 -19.91500773),Não
434122,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",18-12-2023,NÃO,DARIO FARIA TAVARES,15,,BAIRRO DAS INDUSTRIAS I,53.245.818 ADRIANA GERALDA DUARTE,,POINT (-44.00104860 -19.96180278),Não
221235,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",13-06-2019,NÃO,PROFESSOR MILTON LAGE,200,,SANTO ANDRE,ANDREA TRINDADE APOLINARIO 02604585626,BAR DA ANDREA !!!,POINT (-43.95628551 -19.89972921),Não
210393,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",01-03-2019,NÃO,NATAL,404,,NOVA ESPERANCA,28.841.859 MONICA CRISTINA DE FREITAS VITOR,MERCADO DA PRETA,POINT (-43.95720622 -19.89908169),Não
213491,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",03-04-2019,NÃO,DOS GUARANIS,527,LOJA 2,CENTRO,33.237.398 MARTA GOMES DA FONSECA,BAR DA JO,POINT (-43.94318839 -19.91952226),Não
211745,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",19-03-2019,NÃO,PADRE EUSTAQUIO,685,,CARLOS PRATES,VANESSA CRISTIANE CARVALHO 02595388681,ESTACAO 685,POINT (-43.95996937 -19.91267562),Não
209512,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",30-06-2021,NÃO,ALBERTO CINTRA,101,,UNIAO,MAIA ENTRETENIMENTO LTDA,ILHA MUSIC PUB,POINT (-43.92834905 -19.88013892),Não
97024,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",09-06-2016,NÃO,ARARIBA,275,LOJA 1,PEDREIRA PRADO LOPES,GLEDSON RICHARD DO NASCIMENTO SILVA 05568405697,,POINT (-43.94829435 -19.90125363),Não
97535,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",20-06-2016,NÃO,OTACILIO NEGRAO DE LIMA,7132,,BANDEIRANTES,MIX LOUNGE LTDA,,POINT (-43.99869258 -19.85668617),Não
97536,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",08-11-2018,SIM,OTACILIO NEGRAO DE LIMA,7132,,BANDEIRANTES,MIX LOUNGE LTDA,,POINT (-43.99869258 -19.85668617),Não
97125,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",12-06-2016,NÃO,SERENATA,58,,SANTANA DO CAFEZAL,RODRIGO PEREIRA RODRIGUES 01267195606,,POINT (-43.91044158 -19.93581799),Não
97566,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",23-06-2022,NÃO,OLAVO BRASIL JUNIOR,13,,NOVA PAMPULHA,BOLHA CHOPERIA E RESTAURANTE LTDA,BOLHA CHOPERIA E RESTAURANTE,POINT (-44.01744432 -19.83404737),Não
96965,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",08-06-2016,SIM,FERNANDES TOURINHO,385,LOJA 1,SAVASSI,B & S BAR E RESTAURANTE LTDA,SANTERIA BAR,POINT (-43.93827265 -19.93889133),Não
95317,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",10-05-2016,NÃO,CRISTOVAO COLOMBO,519,SALA 306,SAVASSI,BASE ENTRETENIMENTO LTDA,,POINT (-43.93718923 -19.93586309),Não
95028,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",04-05-2016,SIM,DOS TABAIARES,72,,FLORESTA,24.727.936 LUCAS WILLY PIMENTA,CASA 72 PUB,POINT (-43.93224461 -19.91797070),Não
335878,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",17-02-2022,SIM,ABILIO MACHADO,439,"LOJA:01 e 02,",DOM BOSCO,C.T. I RESTAURANTE E ESPETERIA LTDA,C.T. I CONHECA TUDO ISSO,POINT (-43.99688616 -19.91181405),Não
532824,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",24-03-2025,NÃO,BARAO DO MONTE ALTO,120,,CARDOSO,60.045.260 ANA LUIZA SILVA ARAUJO,,POINT (-44.00689279 -19.99746698),Não
533481,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",25-03-2025,NÃO,VEREADOR CIRO CANAAN,39,,TIROL,60.079.748 TUNAY MEDINA CARDOZO,,POINT (-44.04617615 -19.99083558),Não
533520,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",25-03-2025,NÃO,PEDRO POMAR,471,,GRANJA WERNECK,60.082.052 NILTON CAETANO DA SILVA,,POINT (-43.92579951 -19.80400480),Não
534278,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",27-03-2025,NÃO,LICINIO PORTO,98,LOJA,TIROL,60.121.374 JOSE FRANCISCO DOS SANTOS,,POINT (-44.04619883 -19.99041726),Não
501643,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",25-11-2024,NÃO,POUSO ALEGRE,453,,COLEGIO BATISTA,58.225.979 BRUNA LUIZA GUIMARAES MOURAO DE OLIVEIRA,,POINT (-43.93524438 -19.91145435),Não
504587,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",09-12-2024,NÃO,NILZA MARIA CARVALHO,315,,MARIA HELENA,58.397.341 MATEUS FRANCISCO DE ASSIS,,POINT (-43.99017009 -19.79583301),Não
500370,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",18-11-2024,NÃO,CURITIBA,248,,CENTRO,58.132.270 NIVALDO DA SILVA MATOS,,POINT (-43.94033242 -19.91486251),Não
500680,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",19-11-2024,NÃO,ITAPAGIPE,827,,GRACA,58.148.429 ROSANGELA DOS REIS,,POINT (-43.93299406 -19.90193363),Não
501031,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",21-11-2024,NÃO,DOS AIMORES,1496,,LOURDES,58.183.136 ZATIA COIMBRA DO ESPIRITO SANTO,,POINT (-43.93814875 -19.92827814),Não
501356,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",25-11-2024,NÃO,DAS TANGERINAS,136,,VILA CLORIS,MARIA APARECIDA DIAS BAR E RESTAURANTE,BAR DO KARIOCA,POINT (-43.94967749 -19.82360164),Não
503649,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",04-12-2024,SIM,LAGUNA,33,,SERRA,BAR DA ARENA SERRA LTDA,,POINT (-43.91608141 -19.93804974),Não
504973,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",11-12-2024,NÃO,PONTA GROSSA,1185,,MILIONARIOS,46.798.958 JOSE REINALDO FERREIRA DE JESUS,,POINT (-43.99836728 -19.97896245),Não
503992,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",05-12-2024,NÃO,JOSE FELIX MARTINS,811,,MANTIQUEIRA,58.360.486 JACKSON JUNIO DA SILVA ROSA,,POINT (-43.98426000 -19.79790260),Não
500468,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",18-11-2024,NÃO,PINTOR RENATO LIMA,306,,NOVO TUPI,58.140.422 ODETINA MONTEIRO QUEIROZ,,POINT (-43.91226255 -19.84034760),Não
500793,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",19-11-2024,NÃO,SANTO AMARO,995,,SAGRADA FAMILIA,58.160.699 ROSILENE CRISTINA COSTA CASTRO,,POINT (-43.91608300 -19.89891700),Não
501119,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",22-11-2024,NÃO,AFONSO PENA,3112,CASA,SAVASSI,58.192.814 PEDRO VITOR PEREIRA CARVALHO,,POINT (-43.92698167 -19.93829599),Não
457195,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",23-04-2024,NÃO,FLOR D'AGUA,380,CONJ,JARDIM ALVORADA,54.843.942 DOUGLAS HENRIQUE CARVALHO SANTOS,,POINT (-43.99044281 -19.89639522),Não
457205,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",23-04-2024,NÃO,JEQUITINHONHA,222,LOJA A,VERA CRUZ,54.844.533 ALIJONCE RODRIGUES DOS SANTOS JUNIOR,,POINT (-43.89493656 -19.90733613),Não
456899,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",22-04-2024,NÃO,JEQUITINHONHA,950,,VERA CRUZ,54.827.298 JOADSON SANTOS DE JESUS,,POINT (-43.89270507 -19.91511264),Não
458544,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",29-04-2024,NÃO,PROFESSOR NELSON DE SENA,3,LOJA VERDE,AEROPORTO,54.937.758 ADRIANA DE CASSIA DIAS TADIM,,POINT (-43.95592522 -19.85336860),Não
459240,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",03-05-2024,NÃO,DOS ESPORTES,551,,MARMITEIROS,54.987.604 RAPHAEL VICTOR BERNARDES QUEIROGA,,POINT (-43.98517459 -19.92018341),Não
460852,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",11-05-2024,NÃO,IRACEMA DANIEL DE MIRANDA,8,CONJ,JARDIM FELICIDADE,55.092.760 VERIDIAN SANTOS DE OLIVEIRA,,POINT (-43.92446575 -19.82867709),Não
459588,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",06-05-2024,SIM,GAMA CERQUEIRA,161,LOJA: 8,JARDIM AMERICA,C.A. PROMOCOES E EVENTOS LTDA,XANDY-BEER,POINT (-43.97483220 -19.93875124),Não
458646,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",30-04-2024,SIM,DO CONTORNO,1849,LOJA: 4 e 5,FLORESTA,BEM TE VI BAR E RESTAURANTE LTDA,BAR BEM TE VI,POINT (-43.92763613 -19.91530034),Não
459969,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",07-05-2024,SIM,CONTAGEM,1853,,SANTA INES,REZENDE E RESENDE COMERCIO LTDA,,POINT (-43.90868942 -19.88030036),Não
427556,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",01-11-2023,SIM,SANTA ALBERTINA,375,,CASA BRANCA,52.747.925 TIAGO MARLON HONORATO,TIAGO BOMBA,POINT (-43.88787762 -19.89687659),Não
428485,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",09-11-2023,SIM,JOSE OSWALDO DE ARAUJO,180,,SAO BENTO,43.854.617 PAULO REINALDO BRASIL BARBOSA NETO,GOODMEN STYLES,POINT (-43.95171802 -19.96029332),Não
426297,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",25-10-2023,NÃO,ALFEU DE CARVALHO,258,CONJ,TUPI B,52.659.041 EDINA FERREIRA ARAUJO,KAPS BAR,POINT (-43.91486282 -19.83949999),Não
429130,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",13-11-2023,NÃO,PORTO SEGURO,130,LOJA,NOVA VISTA,52.866.699 WESLLEY LEONARDO DE SOUZA,DADA.BH,POINT (-43.90354958 -19.88988421),Não
425674,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",20-10-2023,SIM,SILVA JARDIM,389,,FLORESTA,LIMAO CAPETA MUSICA E GASTRONOMIA LTDA,,POINT (-43.93143377 -19.91476245),Não
425679,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",20-10-2023,NÃO,RISOLETA NEVES,1551,,PROVIDENCIA,GARAGEM DA PARRILHA & EVENTOS LIMITADA,GARAGEM DA PARRILHA & EVENTOS,POINT (-43.92090816 -19.85104414),Não
426638,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",26-10-2023,NÃO,JOSE ALVES DOS REIS,165,,SAO BERNARDO,52.684.178 EULER PINHEIRO DOS SANTOS,BAR DO EULER,POINT (-43.94230621 -19.84656499),Não
425359,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",19-10-2023,NÃO,MINISTRO OLIVEIRA SALAZAR,350,,SANTA MONICA,52.591.141 MAURICIO DE OLIVEIRA,BUTY BURGUER JEFFAO,POINT (-43.97082756 -19.82432155),Não
427622,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",01-11-2023,NÃO,FLAVIO FERREIRA GUIMARAES,29,,IPE,52.755.742 WESLEY MACIEL ALVES DOS ANJOS,WESLEY ALVES,POINT (-43.90505333 -19.86669130),Não
429397,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",14-11-2023,SIM,OTACILIA RODRIGUES PEREIRA,33,,DOM SILVERIO,52.886.340 HELBERT DE SOUZA PINTO,BAR DO TAOZINHO,POINT (-43.90085694 -19.85301619),Não
424791,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",20-06-2024,NÃO,MAJOR LOPES,460,,SAO PEDRO,UNIVERSO DAS DELICIAS LTDA,LUNAR 21,POINT (-43.93538472 -19.94409270),Não
427691,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",03-11-2023,NÃO,GUANHAES,51,,COLEGIO BATISTA,52.763.469 ANDRE FERNANDO BAHIA DE MELO,A.M. PRODUCOES CULTURAIS,POINT (-43.93283341 -19.90760132),Não
502854,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",29-11-2024,NÃO,LORENA,195,LOJA A,JARDIM MONTANHES,58.289.854 SERGIO VIANA BATISTA,,POINT (-43.98354832 -19.90994583),Não
500290,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",18-11-2024,SIM,GUARAPARI,99,GALPÃ?O: 04,SANTA AMELIA,HYJ2 GASTRO ENTRETENIMENTO LTDA,RECANTO VOVO TELA,POINT (-43.97729455 -19.84494819),Não
502594,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",28-11-2024,NÃO,CORREGO DA MATA,340,LOJA,SANTA CECILIA,58.276.147 VERONICA AMORIM CRUZ,,POINT (-44.03148295 -20.00310699),Não
502597,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",28-11-2024,NÃO,QUIARI,150,,SAO GERALDO,58.276.193 SILVIA DOS SANTOS FREITAS,,POINT (-43.89635206 -19.89397546),Não
221880,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",19-06-2019,NÃO,MECA,166,,BETANIA,33.982.889 ANA CLARA SILVA FERREIRA,ANA CLARA,POINT (-43.99405256 -19.96324186),Não
223496,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",05-07-2019,NÃO,ITAMAR,600,LOJA,ALTO VERA CRUZ,MARIA DE FATIMA FERREIRA 98015575672,Bar e Mercearia Elshaday,POINT (-43.88868316 -19.90879363),Não
219333,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",29-05-2019,NÃO,ESTEVAO LUNARDI,50,,HORTO,BAR E DISTRIBUIDORA RESENHA FACIL LTDA,RESENHA CERTA,POINT (-43.91865272 -19.91174684),Não
231021,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",10-09-2019,NÃO,ANTONIO EUSTAQUIO PINHEIRO,40,CONJ,SOLAR DO BARREIRO,MARIA REGINA BOTELHO SILVA 73818968691,CANTINHO DO BOTECO,POINT (-44.01009606 -20.00984395),Não
232921,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",26-09-2019,NÃO,FLOR DE CEREJEIRA,76,,TUPI B,RSN ESPETERIA LTDA,,POINT (-43.91442855 -19.82672372),Não
229136,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",26-08-2019,NÃO,ALBERTO CINTRA,200,LOJA 07,UNIAO,GARRAFAS BEER'S RESTAURANTE E ESPETERIA LTDA,IMPERADOR,POINT (-43.92855383 -19.88134650),Não
232640,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",24-09-2019,NÃO,GERALDA ROQUE GUACERONI,158,,CONFISCO,GETULIO MARQUES PEREIRA 09219393611,GETULIO MARQUES,POINT (-44.01784212 -19.86791569),Não
